ID,Districte,Categoria,Subcategoria,Títol,Descripció,Propostes,Suports,Comentaris,Participants,Intervencions,URL
6461,Ciutat Vella,Transició ecològica,Energia i canvi climàtic,Millorar la gestió de residus,<div>Revisar la ubicació dels contenidors.</div>,1,19,1,0,0,https://decidim.barcelona/action_plans/6461
3066,Horta - Guinardó,Transició ecològica,Energia i canvi climàtic,Facilitar la recollida selectiva de residus a Horta-Guinardó,"<div>Millorar els serveis de recollida de residus al Districte, facilitant-ne l'ús per part de la ciutadania. Establir punts verds de recollida amb unitats mòbils, amb horaris i calendari d'atenció, especialment per les part altes dels barris. Fer noves campanyes de sensibilització de recollida, reciclatge i neteja de brossa. Especial atenció als comerços.</div>",3,60,6,30,0,https://decidim.barcelona/action_plans/3066
2742,,Transició ecològica,Medi ambient i espai públic,Lavabos públics,<div>Crear una xarxa d'urinaris públics. Millorar manteniment i l'oferta de lavabos públics a la ciutat. Aplicar la normativa vigent que obliga a autoritzar l'ús dels seus lavabos als establiments de lliure concurrència.</div>,15,340,30,311,0,https://decidim.barcelona/action_plans/2742
6523,Sarrià - Sant Gervasi,Transició ecològica,Urbanisme per als barris,Pla de futur de Vallvidrera-Tibidabo-les Planes  ,<div>Pla de futur 2010-2020 de Vallvidrera-Tibidabo-les Planes </div>,1,67,3,0,0,https://decidim.barcelona/action_plans/6523
2655,Eixample,Transició ecològica,Urbanisme per als barris,Ordenació de les terrasses dels bars i dels quioscs.  ,<div>Regular l'ocupació de l'espai públic amb vetlladors i quioscs. Treballar Ordenacions Singulars i Distribucions prèvies en zones específiques i vetllar pel cumpliment de l'ordenança.</div>,1,5,0,0,0,https://decidim.barcelona/action_plans/2655
2913,Sarrià - Sant Gervasi,Transició ecològica,Urbanisme per als barris,Intervencions urbanístiques a les Tres Torres,"<div>Millora dels espais verds del barri: Eliminació del pipi-can existent en la plaça Martí Llauradó, per crear una nova zona de jocs infantils. Canviar ubicació bancs per millorar el seu ús (Jardins Dr. Castelló), etc.</div><div><br></div><div><br></div>",6,6,4,0,0,https://decidim.barcelona/action_plans/2913
4835,Gràcia,Economia plural,Ocupació de qualitat,Foment de l'ocupació,"<div>Generar ocupació executant les mesures de govern acordades pel Districte, establint els requisits necessaris de contractació entre les persones en situació d’atur d’acord amb el SOC. </div><div>Actuar amb col·lectius com persones aturades de llarga durada, joves aturats, emprenedors en el camp de les noves tecnologies i creadors de projectes d'economia cooperativa, solidària o ecològica.</div>",5,39,4,67,0,https://decidim.barcelona/action_plans/4835
4832,Gràcia,Economia plural,"Economia cooperativa, social i solidària",Ateneu de Fabricació,"<div>Impulsar i desenvolupar un espai de creació i formació on les persones podran aprendre, treballar i col·laborar per fer realitat idees que transformin l’entorn i contribueixin al desenvolupament social i a l'impuls de l’economia col·laborativa, la democratització de les tecnologies i la sostenibilitat.</div>",2,58,22,74,0,https://decidim.barcelona/action_plans/4832
4839,Gràcia,Transició ecològica,Medi ambient i espai públic,Urbanitzar la plaça del Poble Romaní,<div>Urbanitzar de nou la plaça del Poble Romaní amb els mateixos usos que tenia abans de la instal·lació temporal dels barracons de l'Escola Univers. Definir els usos de la plaça amb les associacions i ciutadans de l'entorn.</div>,1,16,0,0,0,https://decidim.barcelona/action_plans/4839
2788,Horta - Guinardó,Economia plural,Turisme sostenible,Controlar els apartaments turístics,"<div>Controlar els pisos o apartaments turístics, evitant la proliferació descontrolada, els il·legals i els problemes de convivència que es puguin generar. Especialment al Baix Guinardó.</div><div><br></div>",1,10,0,0,0,https://decidim.barcelona/action_plans/2788
4831,Gràcia,Economia plural,"Economia cooperativa, social i solidària","Pla d'impuls d'una economia cooperativa, social i solidària del districte","<div>Elaborar un pla per tal d'impulsar i visualitzar la xarxa existent, definir objectius i programes per la promoció de l'ECSS i generar espais de coneixement i intercanvi d’experiències locals.</div><div>Donar suport a les diferents iniciatives que afavoreixen les cooperatives de consum i d'economia compartida, i fer-ne difusió amb l’objectiu de fomentar el consum cooperatiu.</div>",14,160,18,269,0,https://decidim.barcelona/action_plans/4831
6441,Eixample,Bon viure,Autonomia personal ,Fer que les entitats de diversitat funcional participin en la vida comunitària,"Cal fer més xarxa entre la ciutadania i les entitats de diversitat funcional del barri.Facilitar la participació comunitària de persones amb dependència funcional, solitud o aïllament (per barreres arquitectòniques al  domicili).",3,30,10,8,0,https://decidim.barcelona/action_plans/6441
6442,Sants Montjuïc,Transició ecològica,Urbanisme per als barris,Intervencions urbanístiques a Font de la Guatlla,<div>Intervencions urbanístiques a Font de la Guatlla: Ampliar i renovar la vorera del C/ Sant Fructuós entre C/ Santa Dorotea i C/ Sant Paulí de Nola</div>,1,5,2,0,0,https://decidim.barcelona/action_plans/6442
6413,Sarrià - Sant Gervasi,Bon viure,Justícia social,Pla comunitari dels barris de muntanya,<div>Pla comunitari dels barris de muntanya per la millora de la cohesió social</div>,0,0,0,0,0,https://decidim.barcelona/action_plans/6413
6414,Sarrià - Sant Gervasi,Bon viure,Autonomia personal ,Espai intergeneracional del Casal del Rectoret ,<div>Espai intergeneracional del Casal del Rectoret </div>,0,0,0,0,0,https://decidim.barcelona/action_plans/6414
2719,Horta - Guinardó,Transició ecològica,Urbanisme per als barris,Pla de manteniment i millora integral de l'espai públic,"<div>Accions de manteniment, arranjament i millora de l'espai públic als barris del districte</div>",11,192,23,254,0,https://decidim.barcelona/action_plans/2719
6511,Sant Andreu,Transició ecològica,Urbanisme per als barris,Actuacions derivades de la modificació del PGM del nucli antic de Sant Andreu de Palomar,<div>Executar les expropiacions resultants de la modificació del PGM del nucli antic de Sant Andreu de Palomar corresponents al quinqueni en curs.</div><div><br></div>,0,0,0,0,0,https://decidim.barcelona/action_plans/6511
3190,Ciutat Vella,Bon viure,Cultura,Potenciar els projectes i les activitats  culturals i creatives,"<div>Potenciar la visibilitat dels projectes i les activitats culturals i creatives. Oferir suport al teixit cultural, adequant les subvencions a les seves necessitats i simplificant els tràmits administratius.</div>",6,0,3,459,0,https://decidim.barcelona/action_plans/3190
2695,Sant Andreu,Bon viure,Habitatge,Promoure noves formes de tinença d'habitatge al Districte,<div>Promoure noves formes d'habitatge com el cooperativisme en cessió d'ús que representa una alternativa segura al règim de propietat/lloguer alhora que impedeix l'especulació. </div><div><br></div>,2,42,4,0,0,https://decidim.barcelona/action_plans/2695
2619,Ciutat Vella,Bon viure,Justícia social,Fer una tarifació social en l'oferta cultural i esportiva dels barris més desafavorits,"<div>Potenciar una oferta cultural i esportiva assequible en els barris més desafavorits i garantir ajudes o beques a les famílies segons la seva renda perquè els infants puguin participar en aquestes activitats. Una opció per reduir-ne el cost és posar a disposició d’aquestes activitats l’espai públic, els patis de les escoles, els centres cívics, els casals infantils, etc.</div>",5,32,19,54,0,https://decidim.barcelona/action_plans/2619
2863,Sants Montjuïc,Bon viure,Educació i coneixement ,Diversificar l'oferta educativa de 0 a 3 anys al Districte de Sants-Montjuïc.,<div>Crear espais familiars al Districte per a qui no necessita Escola Bressol.</div><div>Estimular l'organització entre veïns i veïnes per crear-ne d'autogestionades.</div>,2,28,2,17,0,https://decidim.barcelona/action_plans/2863
3146,Ciutat Vella,Bon govern,Acció comunitària,Facilitar l'ús de l'espai públic i els equipaments per a les associacions sense ànim de lucre,<div>Revisar els usos i els models de gestió dels equipaments actuals per poder-ne replantejar la funció i optimitzar-ne l’ús.</div><div>Afavorir l'accés gratuït o assequible de les entitats als equipaments del barri.</div><div>Promoure l'ús dels espais escolars per a activitats socials i comunitàries.</div><div><br></div>,6,12,13,124,0,https://decidim.barcelona/action_plans/3146
2778,Ciutat Vella,Bon viure,Autonomia personal ,Realitzar o facilitar activitats de lleure per a persones amb diversitat funcional,"<div>Promoure l'oci inclusiu amb més activitats, ampliar els horaris i establir mecanismes d'acompanyament i suport tenint en compte els períodes de vacances.</div>",2,7,0,76,0,https://decidim.barcelona/action_plans/2778
2858,Ciutat Vella,Bon viure,Educació i coneixement ,Activar i donar suport a alternatives en el model públic d’escola bressol,<div>Promoure activitats estimulants per a infants en entorns familiars desafavorits i preparar-los perquè s'incorporin a l’escola infantil amb igualtat de condicions.</div>,1,1,0,0,0,https://decidim.barcelona/action_plans/2858
2875,Sant Andreu,Transició ecològica,Verd urbà i biodiversitat ,Augmentar les zones de verd i millorar el manteniment de les existents,"<div>Dissenyar i executar actuacions de renovació, augment i manteniment de l'arbrat i les zones verdes existents al districte. </div><div>Ampliació del verd en aquells projectes urbans i infraestructures a desenvolupar. </div>",13,119,6,342,0,https://decidim.barcelona/action_plans/2875
2585,Eixample,Transició ecològica,Medi ambient i espai públic,Millora de la qualitat de l'aire,"<div>Incrementar l'espai de verd urbà impulsant mesures per revegetar interiors de pati d'illa, terrats i parets mitgeres, i treure cotxes dels carrers, eliminant carrils de circulació per vehicles en favor de carrils bici o bus.  </div><div><br></div>",4,80,7,37,0,https://decidim.barcelona/action_plans/2585
3274,Eixample,Bon viure,Educació i coneixement ,Actualitzar l'oferta de l'Escola d'Adults (Pere Calders),<div>Introduir l’alfabetització i l’ensenyament de llengües i cultura per a persones migrants.</div>,3,20,0,0,0,https://decidim.barcelona/action_plans/3274
4842,Gràcia,Transició ecològica,Medi ambient i espai públic,Ambientalitzar les festes,"<div>Millorar la sostenibilitat mediambiental de les festes, en col·laboració amb el Consell de Sostenibilitat i Medi Ambient i amb les entitats i comissions de festes dels barris. Reduir els residus, utilitzar materials compostables, fer ús de la recollida selectiva i aplicar mecanismes de control de la contaminació acústica.</div>",5,54,6,82,0,https://decidim.barcelona/action_plans/4842
3256,Horta - Guinardó,Bon viure,Cultura,Foment de les activitats culturals al Districte d'Horta-Guinardó,"<div>Incrementar de forma notable les propostes culturals als barris, tant des de la pròpia administració com donant suport a la xarxa d'associacions i col·lectius dels barris. Propostes de qualitat i per als diferents públics. Impulsar programes d'accés a la cultura (Districte Literari, Districte Musical, cicles de cinema a la fresca), prestant especial atenció a l'accés de les persones amb pocs recursos a les activitats i equipaments culturals, així com suport en la difusió de les activitats existents. </div><div><br></div>",9,32,10,52,0,https://decidim.barcelona/action_plans/3256
3062,Gràcia,Transició ecològica,Mobilitat sostenible,"Pla de Mobilitat dels barris de la Salut, el Coll i Vallcarca-Penitents","<div>Elaborar un pla de mobilitat específic per millorar la connectivitat, l'accés a equipaments públics i serveis.</div>",8,90,17,107,0,https://decidim.barcelona/action_plans/3062
3064,Les Corts,Transició ecològica,Energia i canvi climàtic,Residu 0 a Les Corts,"Potenciar l'ús de material biodegradable i el reciclatge en el sector comercial, a través de campanyes de sensibilització o millores d'infraestructures.  A través dels punts verds, facilitar als veïns i veïnes dels diferents barris la recollida selectiva i el reciclatge.Projecte de col·laboració entre entitats socials i comercials per la campanya ""a les Corts no es llença el menjar""",3,11,2,16,0,https://decidim.barcelona/action_plans/3064
